vertex,x,y,solution,residual
260,0.76981954959274923,0.045476816802416942,0.18428702648947315,-1.1406660477412715e-13
261,0.84375,0.0625,0.18231800562725795,-9.2564943406041285e-14
262,0.80478157655768456,0.062688153115369225,0.21942148299258776,-8.1671514797624841e-13
263,0.14260486861486971,0.94078614573694053,-0.15489509399998302,-8.342125512137328e-18
264,0.14926950653349497,0.90287082983631306,-0.2590846905269148,-1.2857414342204774e-12
265,0.15411222958272863,0.85036445149441042,-0.37578720888568384,1.2245621499786664e-13
266,0.1875,1,-3.6336460327211122e-10,6.6951877045962244e-13
267,0.0625,1,-1.0259913772322964e-10,-1.8046216884876813e-14
268,0.1030886236402256,0.92607263123434924,-0.14589825325495184,-2.4578453774086327e-13
269,0.11665019462616708,0.84809740879199347,-0.29140682093672293,2.1471752286371675e-12
270,0.058923877269927226,0.86414502673402027,-0.1411821433409329,1.420718954408534e-13
271,0.14758106078187574,0.80754143139368129,-0.41764995199398586,2.3571583344174879e-12
272,0.11923405376569789,0.75156871543695203,-0.36760642832817375,1.1804808418841353e-12
273,0.17405745617077623,0.7654392945237477,-0.51564118683535654,4.7476804164445477e-12
274,0.20918073846298196,0.74371100351250563,-0.60750971570507506,5.4025697112290082e-12
275,0.15625,1,-2.7683837640096359e-10,1.1748153711952795e-14
276,0.19303628195999079,0.94917610375442396,-0.17795529368955612,-9.4755832146447466e-13
277,0.2456680515235013,0.91772940528811398,-0.34436871510056355,-4.4416221691943529e-13
278,0,0.9375,-1.2969788105388693e-10,-1.1958489753993717e-13
279,0,0.84375,-2.6826400537769973e-10,-5.7820480181063421e-14
280,0.22533100929241262,0.88178339836236208,-0.43701087011216005,-4.4358089281652345e-12
281,0.29273574934587365,0.89682097056780397,-0.47975931505585867,-4.4769701625488801e-12
282,0.3392223285278862,0.93542649536037237,-0.34605748868920827,-8.9348098320229135e-13
283,0.23494104694604245,0.9595435809253412,-0.16819568793448833,-2.0681731547484221e-12
284,0.28785654218998691,0.9508354767844962,-0.23854829239855277,-2.7811718217216205e-12
285,0.03544573590266116,0.9020542640973388,-0.064691412573206736,4.5538313347506699e-13
286,0.19532045091688235,0.85338279471856127,-0.45467513860452197,4.924675806341358e-13
287,0.36488923982756594,0.9052831363774213,-0.50920081782581283,-7.428910012642318e-12
288,0.38623222606268559,0.86143062008704696,-0.71582549260756179,-4.8448319173870686e-12
289,0.42543286409891601,0.84571715858530194,-0.79908820721015017,-7.2879503493313772e-12
290,0.46583798765231488,0.78210060291907491,-0.96883370807883384,5.799707122440388e-16
291,0.37363971670988821,0.95855541858881421,-0.23674421363983916,-4.0262947609683436e-12
292,0.4375,1,-6.1735004212982704e-10,1.2078499698877445e-12
293,0.67746544355710392,0.3429521500437504,0.70564822878705946,-3.0960381684833896e-16
294,0.71272749699426075,0.36467923701167665,0.58932097714941545,3.0334373439284011e-12
